,uri,artist,album,name,duration_s,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre
394,spotify:track:0sVgOxAOOAj0K8PdFEGhrR,Camila,Camila,Never Be the Same - Radio Edit,227.24,False,0.158,0.627,0.693,0.000102,0.115,-4.382,0.0856,129.80100000000002,0.245,53,pop
395,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Shawn Mendes (Deluxe),Señorita,190.799,False,0.0392,0.759,0.5479999999999999,0.0,0.0828,-6.049,0.029,116.967,0.7490000000000001,85,pop
396,spotify:track:0TFpGNlWslRQO4oyTtJq6K,Shawn Mendes,Shawn Mendes (Deluxe),Lost In Japan,200.84,False,0.264,0.711,0.738,0.0,0.136,-6.908,0.35600000000000004,105.049,0.381,56,pop
397,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,Shawn Mendes (Deluxe),If I Can't Have You,191.466,False,0.487,0.691,0.823,0.0,0.134,-4.197,0.0623,123.935,0.87,76,pop
398,spotify:track:2SFnIqRWyHt9MUNeXkykii,Shawn Mendes,Shawn Mendes (Deluxe),In My Blood,211.293,False,0.0542,0.625,0.7120000000000001,0.0,0.109,-7.355,0.0537,140.02200000000002,0.459,52,pop
399,spotify:track:49u62ZMTXz91U8V4uXaJ4q,Shawn Mendes,Shawn Mendes (Deluxe),Fallin' All In You,235.76,False,0.414,0.856,0.481,0.0,0.111,-6.761,0.038,92.031,0.7609999999999999,54,pop
400,spotify:track:2UCYrYM83sowbj1OG6qsVn,Shawn Mendes,Shawn Mendes (Deluxe),Where Were You In The Morning?,200.586,False,0.557,0.7170000000000001,0.507,0.0,0.106,-7.525,0.0495,87.98899999999998,0.479,52,pop
401,spotify:track:3J3AQ7NSo0p3RX8U2gnC4v,Shawn Mendes,Shawn Mendes (Deluxe),Nervous,164.213,False,0.0376,0.8440000000000001,0.627,0.0,0.159,-6.752999999999999,0.0741,121.96,0.732,51,pop
402,spotify:track:5VQBZPF4L2VrR7aMfAdRq3,Shawn Mendes,Shawn Mendes (Deluxe),Like To Be You,159.533,False,0.799,0.737,0.444,0.0,0.107,-9.382,0.264,153.754,0.628,50,pop
403,spotify:track:3isPczLtjVuERmr5hpSvIl,Shawn Mendes,Shawn Mendes (Deluxe),Particular Taste,175.573,False,0.0455,0.968,0.35100000000000003,8.48e-05,0.065,-7.084,0.129,111.954,0.585,49,pop
404,spotify:track:1RL042HeY9ln1Bwu2ODyJJ,Shawn Mendes,Shawn Mendes (Deluxe),Because I Had You,142.533,False,0.305,0.633,0.32299999999999995,0.0,0.321,-9.723,0.411,203.709,0.713,50,pop
405,spotify:track:6oZk0lzaP7RcwKjyZrIJBV,Shawn Mendes,Shawn Mendes (Deluxe),Why,238.093,False,0.659,0.693,0.426,0.0,0.0663,-9.226,0.0513,127.022,0.213,50,pop
406,spotify:track:5cWIKVqSpJQiRmG59sfii5,Shawn Mendes,Shawn Mendes (Deluxe),Youth,190.826,False,0.5579999999999999,0.618,0.596,0.0,0.15,-6.6629999999999985,0.0805,100.028,0.325,50,pop
407,spotify:track:1UWbBNuBIB9wYg82aaWRvN,Shawn Mendes,Shawn Mendes (Deluxe),Perfectly Wrong,212.773,False,0.87,0.447,0.307,0.0,0.104,-11.773,0.0368,77.72399999999998,0.318,50,pop
408,spotify:track:2d3zTjEWyOzKDPOLjDSRlR,Shawn Mendes,Shawn Mendes (Deluxe),Mutual,148.173,False,0.242,0.917,0.476,0.0,0.133,-6.689,0.154,115.012,0.8140000000000001,50,pop
409,spotify:track:2eKH2typXktOBTgWrOHnni,Shawn Mendes,Shawn Mendes (Deluxe),Queen,204.053,False,0.202,0.8809999999999999,0.682,0.0,0.086,-7.2970000000000015,0.105,131.024,0.931,48,pop
410,spotify:track:2s6BVlw41U03QdFaMeT5FQ,Shawn Mendes,Shawn Mendes (Deluxe),When You're Ready,169.596,False,0.777,0.438,0.479,0.0,0.12,-8.888,0.0947,171.218,0.662,49,pop
411,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,199.44,False,0.38,0.866,0.813,0.0,0.0779,-4.063,0.0554,121.998,0.969,81,pop
412,spotify:track:7FUXL9fOmUeZFGXvL5cYkR,Shawn Mendes,Illuminate (Deluxe),Ruin,241.893,False,0.382,0.6859999999999999,0.382,0.0,0.109,-6.68,0.0314,125.024,0.527,52,pop
413,spotify:track:0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Illuminate (Deluxe),Mercy,208.733,False,0.125,0.555,0.662,0.0,0.111,-4.952,0.0827,148.128,0.35600000000000004,78,pop
414,spotify:track:48DKpTEVJ2pAjxQbWTad3q,Shawn Mendes,Illuminate (Deluxe),Treat You Better,187.973,False,0.106,0.444,0.8190000000000001,0.0,0.107,-4.078,0.341,82.695,0.747,58,pop
415,spotify:track:1Tt5Leqvv6OawH2jth05Rw,Shawn Mendes,Illuminate (Deluxe),Three Empty Words,199.013,False,0.7979999999999999,0.615,0.414,0.0,0.135,-9.826,0.0304,95.776,0.536,60,pop
416,spotify:track:7msCKNrI0vZw9H4MIgLnAh,Shawn Mendes,Illuminate (Deluxe),Don't Be A Fool,215.773,False,0.596,0.473,0.339,0.0,0.103,-6.039,0.0364,175.264,0.265,62,pop
417,spotify:track:3Qwd9wK176KgmorU7fCW6S,Shawn Mendes,Illuminate (Deluxe),Like This,186.946,False,0.809,0.546,0.433,0.0,0.122,-7.894,0.0935,77.39699999999998,0.249,59,pop
418,spotify:track:3gnDoaJUgD9Bblzld77Kcp,Shawn Mendes,Illuminate (Deluxe),No Promises,166.053,False,0.322,0.619,0.621,0.0,0.188,-6.763,0.08199999999999999,101.992,0.466,61,pop
419,spotify:track:348cSuo1eooBe21AzdjAqy,Shawn Mendes,Illuminate (Deluxe),Lights On,201.44,False,0.425,0.706,0.575,0.0,0.122,-6.353,0.0648,90.887,0.5539999999999999,60,pop
420,spotify:track:64GT5ReOko7xx6Nc7D8JsS,Shawn Mendes,Illuminate (Deluxe),Honest,199.186,False,0.249,0.821,0.601,0.0,0.0637,-6.249,0.0626,116.965,0.7120000000000001,61,pop
421,spotify:track:0JZ9lcwFcAscMpy1YxUtpW,Shawn Mendes,Illuminate (Deluxe),Patience,175.253,False,0.107,0.5529999999999999,0.5710000000000001,0.0,0.111,-6.345,0.2,179.84799999999996,0.443,60,pop
422,spotify:track:3SBAb63Bjv98ZqfAvP9aK8,Shawn Mendes,Illuminate (Deluxe),Bad Reputation,198.226,False,0.229,0.413,0.6970000000000001,0.0,0.256,-5.823,0.188,150.047,0.332,53,pop
423,spotify:track:4IiHCtnfw8tZasAeocWqVe,Shawn Mendes,Illuminate (Deluxe),Understand,300.973,False,0.355,0.613,0.616,0.0,0.099,-6.33,0.39,78.99600000000002,0.102,57,pop
424,spotify:track:66P8MvPsqu5sN0UgzLYZrf,Shawn Mendes,Illuminate (Deluxe),Hold On,199.546,False,0.745,0.56,0.275,0.0,0.16399999999999998,-8.599,0.0354,132.51,0.388,59,pop
425,spotify:track:4uzUuDjoufcBXYZ27CsLIF,Shawn Mendes,Illuminate (Deluxe),Roses,232.2,False,0.4,0.611,0.489,0.0,0.117,-6.771,0.0343,78.145,0.267,65,pop
426,spotify:track:0uZnF1sn2IcNCvnyAIKNMQ,Shawn Mendes,Illuminate (Deluxe),Mercy - Acoustic,219.16,False,0.7120000000000001,0.458,0.34700000000000003,0.0,0.11,-6.651,0.0381,78.928,0.431,64,pop
427,spotify:track:5d967hRg6jQtfyRQTt9iKl,Shawn Mendes,Handwritten (Revisited),Life Of The Party,214.533,False,0.0663,0.667,0.614,0.0,0.111,-4.995,0.0314,113.979,0.161,48,pop
428,spotify:track:5t4B1kAlCD13YY9poph0Mg,Shawn Mendes,Handwritten (Revisited),Stitches,206.88,False,0.0153,0.593,0.754,0.0,0.0486,-6.681,0.108,73.184,0.758,56,pop
429,spotify:track:58zNxctExLN2X6xDH0crtC,Shawn Mendes,Handwritten (Revisited),Never Be Alone,215.8,False,0.517,0.363,0.466,5.8e-05,0.0781,-6.9270000000000005,0.0352,199.687,0.275,48,pop
430,spotify:track:7wL9tfGakhVgU127hcvYlc,Shawn Mendes,Handwritten (Revisited),Kid In Love - Live,258.16,False,0.247,0.264,0.8420000000000001,0.0,0.897,-4.738,0.0527,84.35,0.508,38,pop
431,spotify:track:04AyV8JL9VTibgsba9N2b6,Shawn Mendes,Handwritten (Revisited),I Don't Even Know Your Name - Live,217.32,False,0.274,0.424,0.792,0.0,0.918,-4.508,0.051,84.932,0.618,37,pop
432,spotify:track:3oXhdrlwJwkx7T4RBIv3nr,Shawn Mendes,Handwritten (Revisited),Something Big,161.346,False,0.00606,0.705,0.8390000000000001,0.0,0.146,-3.914,0.0403,111.989,0.8270000000000001,45,pop
433,spotify:track:3Ov1JEPIjyHHuLrfHKxB1R,Shawn Mendes,Handwritten (Revisited),Strings - Live,225.053,False,0.196,0.257,0.741,0.0,0.934,-5.042,0.0593,80.392,0.481,37,pop
434,spotify:track:0bC00iYwmrqL2FMfp8dRCd,Shawn Mendes,Handwritten (Revisited),Aftertaste - Live,158.6,False,0.132,0.389,0.601,0.0,0.616,-6.277,0.041,116.221,0.51,37,pop
435,spotify:track:4mVcYQgJENVAzl8FLrK8Mt,Shawn Mendes,Handwritten (Revisited),Air,194.16,False,0.241,0.725,0.494,0.0,0.191,-7.007999999999999,0.0675,155.998,0.34,40,pop
436,spotify:track:23cEvXmgcXb6XKMmmeuK0G,Shawn Mendes,Handwritten (Revisited),Crazy,192.133,False,0.628,0.435,0.29,0.0,0.111,-8.835,0.0369,156.425,0.292,39,pop
437,spotify:track:49ddt3ZdZojdwwP6f5OvsY,Shawn Mendes,Handwritten (Revisited),A Little Too Much - Live,189.826,False,0.277,0.453,0.524,0.0,0.944,-7.512,0.0316,80.282,0.5670000000000001,38,pop
438,spotify:track:6uS74hRGhCtRTRDDEjoveo,Shawn Mendes,Handwritten (Revisited),This Is What It Takes,230.4,False,0.407,0.407,0.321,0.0,0.115,-6.709,0.0347,80.96,0.339,41,pop
439,spotify:track:7M9t7BCy51ITF8IMyiemzk,Shawn Mendes,Handwritten (Revisited),I Know What You Did Last Summer,223.826,False,0.106,0.682,0.767,0.0,0.163,-4.628,0.102,113.842,0.722,53,pop
440,spotify:track:4hTpxQ2ddv12Owtz2GnOAz,Shawn Mendes,Handwritten (Revisited),Act Like You Love Me,205.306,False,0.691,0.434,0.398,0.0,0.0991,-7.789,0.0507,167.662,0.298,60,pop
441,spotify:track:2ePgwid1o7NKDpUmNGC69b,Shawn Mendes,Handwritten (Revisited),Running Low,274.586,False,0.7090000000000001,0.599,0.297,3.41e-06,0.108,-9.188,0.0301,122.32,0.142,64,pop
442,spotify:track:7ekZl2me2Fjn6ywN16cvFK,Shawn Mendes,Handwritten (Revisited),Memories,232.52,False,0.8009999999999999,0.495,0.158,0.0,0.268,-8.981,0.0289,107.939,0.306,64,pop
443,spotify:track:5jOoj7wU7fMKngSlo4P9RL,ZAYN,Icarus Falls,Let Me,185.373,False,0.239,0.46,0.5660000000000001,5.93e-06,0.0967,-5.6370000000000005,0.0516,168.419,0.19,37,pop
444,spotify:track:2JmltWWwKlEc8GQljSr9Gd,ZAYN,Icarus Falls,Natural,193.186,False,0.608,0.655,0.482,1.57e-05,0.314,-5.978,0.0726,99.596,0.275,15,pop
445,spotify:track:7EzwENgVhyziTP7tdMAzYF,ZAYN,Icarus Falls,Back To Life,195.466,False,0.358,0.648,0.513,0.0,0.0973,-6.089,0.0389,92.079,0.506,13,pop
446,spotify:track:6eAFrt3Rxv8tXgl9AWpIj5,ZAYN,Icarus Falls,Common,232.52,False,0.201,0.633,0.476,0.0,0.0913,-5.856,0.05,134.974,0.218,18,pop
447,spotify:track:42BVO7pxzd5YF36ugljnZW,ZAYN,Icarus Falls,Imprint,190.12,False,0.7290000000000001,0.684,0.377,1.57e-06,0.145,-8.568999999999999,0.113,139.888,0.408,11,pop
448,spotify:track:3smkEhEoRl3jCoFnN54tBV,ZAYN,Icarus Falls,Stand Still,198.48,False,0.5820000000000001,0.6609999999999999,0.373,0.0746,0.099,-10.768,0.0585,98.012,0.177,10,pop
449,spotify:track:6vgpTzZ2bFi9uSyqaQDEMF,ZAYN,Icarus Falls,Tonight,220.72,False,0.128,0.644,0.584,0.0,0.14800000000000002,-5.224,0.0359,121.828,0.485,12,pop
450,spotify:track:01CrZj0rDYIqlNNfVzBpwf,ZAYN,Icarus Falls,Flight Of The Stars,200.546,False,0.643,0.768,0.329,3.87e-05,0.234,-11.956,0.0903,96.009,0.35,11,pop
451,spotify:track:0pOqZf0g6bowN6nAWUuzKj,ZAYN,Icarus Falls,If I Got You,199.906,False,0.34,0.547,0.54,0.0,0.318,-6.684,0.0691,169.487,0.199,11,pop
452,spotify:track:0N8dCVr3Egy0dV9LktmrGT,ZAYN,Icarus Falls,Talk To Me,180.426,False,0.112,0.536,0.495,0.0,0.234,-8.08,0.142,101.123,0.433,11,pop
453,spotify:track:40eISiXi4QCcczldH5u0n1,ZAYN,Icarus Falls,There You Are,199.6,False,0.0257,0.452,0.685,0.0,0.11,-4.828,0.0385,76.986,0.305,41,pop
454,spotify:track:4jnNY42BqtwNBn0G39dJbr,ZAYN,Icarus Falls,I Don't Mind,205.413,True,0.379,0.684,0.516,0.0,0.0818,-9.198,0.114,82.962,0.454,11,pop
455,spotify:track:0SQs6lGmL5mshD1elzWd8I,ZAYN,Icarus Falls,Icarus Interlude,241.653,False,0.83,0.625,0.198,0.183,0.112,-15.094,0.0342,106.448,0.0701,8,pop
456,spotify:track:2gVOhnMkK8XngKgf0YdlXQ,ZAYN,Icarus Falls,Dusk Till Dawn,267.281,False,0.0755,0.247,0.472,2.15e-06,0.112,-6.39,0.0382,179.93900000000005,0.115,14,pop
457,spotify:track:55D9LULf8VfPkc649wd16i,ZAYN,Icarus Falls,Good Guy,154.8,False,0.693,0.6409999999999999,0.452,0.0079,0.159,-12.108,0.0873,93.018,0.316,8,pop
458,spotify:track:3vgnIekbnEgNZ53VqunEYB,ZAYN,Icarus Falls,You Wish You Knew,205.573,True,0.34600000000000003,0.769,0.536,0.000874,0.086,-7.6320000000000014,0.374,119.939,0.63,9,pop
459,spotify:track:2Xvzd7yz7JHixeAy0KbQ1i,ZAYN,Icarus Falls,Sour Diesel,243.946,False,0.00285,0.6659999999999999,0.8079999999999999,0.00836,0.096,-4.31,0.0392,94.997,0.5870000000000001,17,pop
460,spotify:track:5aQuWJH8QKETB9vk6V8RRf,ZAYN,Icarus Falls,Satisfaction,208.0,False,0.904,0.594,0.382,0.00162,0.112,-11.533,0.16399999999999998,82.454,0.22,10,pop
461,spotify:track:7F6oJBTHy9KOmfsrlAWMnp,ZAYN,Icarus Falls,Scripted,221.52,False,0.471,0.605,0.659,0.00343,0.0864,-6.125,0.0559,128.042,0.28800000000000003,8,pop
462,spotify:track:2YOv28AjqTpcdpGEywHjn5,ZAYN,Icarus Falls,Entertainer,202.6,True,0.475,0.696,0.568,2.44e-05,0.0922,-8.017000000000001,0.0369,153.93,0.504,32,pop
463,spotify:track:0bLowXLgdIJpwshdIh2SGi,ZAYN,Icarus Falls,All That,199.4,False,0.118,0.6,0.528,4.9e-05,0.102,-6.159,0.0563,139.86700000000002,0.26,8,pop
464,spotify:track:7oF2B0C0JBPWv024xRk62i,ZAYN,Icarus Falls,Good Years,180.12,False,0.55,0.638,0.411,0.0,0.141,-5.979,0.042,96.969,0.158,40,pop
465,spotify:track:001EUfePM0bNr45cJ7OMOV,ZAYN,Icarus Falls,Fresh Air,168.04,True,0.526,0.456,0.493,0.00946,0.256,-7.962999999999999,0.476,119.355,0.609,7,pop
466,spotify:track:0uO63e6oJSKKz7qGtHKikg,ZAYN,Icarus Falls,Rainberry,171.133,False,0.595,0.638,0.403,0.0,0.382,-8.732000000000001,0.159,91.971,0.7809999999999999,23,pop
467,spotify:track:0MwZZxex2njNRGVZlNqwrW,ZAYN,Icarus Falls,Insomnia,175.773,False,0.4320000000000001,0.4,0.6629999999999999,0.0,0.0886,-6.0420000000000025,0.199,81.17399999999998,0.321,10,pop
468,spotify:track:38gix3fEAIc2uQsGUSd9uz,ZAYN,Icarus Falls,No Candle No Light,195.026,False,0.0171,0.619,0.752,0.000107,0.0949,-4.22,0.0496,122.133,0.462,25,pop
469,spotify:track:6DHpk38JGxvdOZHO087p29,ZAYN,Icarus Falls,Fingers,171.24,True,0.34600000000000003,0.522,0.434,9.01e-06,0.107,-9.237,0.179,106.672,0.5589999999999999,23,pop
470,spotify:track:3RBHLxDbuEonljVAlGfRcg,ZAYN,Icarus Falls,Too Much,187.16,True,0.00441,0.469,0.645,0.0004730000000000001,0.0855,-4.4430000000000005,0.0515,96.094,0.305,24,pop
471,spotify:track:5wkq8re1ejJ9gXFtx6Dq7O,ZAYN,Icarus Falls,Still Got Time,188.49,False,0.131,0.748,0.627,0.0,0.0852,-6.029,0.0644,120.963,0.524,13,pop
472,spotify:track:25gECGQmjt6VMMAuPekofa,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - The White Panda Remix,198.073,False,0.3670000000000001,0.632,0.773,0.0,0.107,-4.603,0.0405,121.883,0.605,42,pop
473,spotify:track:2MxNtn1QFXuXhaZ2hK4iMV,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Lenno Remix,276.637,False,0.0040100000000000005,0.769,0.8290000000000001,0.00017,0.0411,-4.327,0.0843,112.991,0.534,28,pop
474,spotify:track:0Qr56LFuNj4Ncf6RLOv3Od,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Sharam Jey Remix,281.045,False,0.00136,0.617,0.916,0.218,0.0395,-4.026,0.049,117.999,0.362,26,pop
475,spotify:track:1htzbmpAYnmTjoYfY3QLlJ,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Oliver Nelson Remix,236.628,False,0.0289,0.674,0.905,0.0,0.146,-3.797,0.104,113.006,0.733,33,pop
476,spotify:track:22ps3KimZMRByWUdG6bLO8,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Dave Audé Mix,226.118,False,0.0855,0.716,0.911,0.0,0.14,-3.4330000000000003,0.0538,123.925,0.4,31,pop
477,spotify:track:48nh50nmRNsBgPKINTvVmd,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Rytmeklubben Remix,202.0,False,0.24,0.545,0.7609999999999999,8.8e-05,0.0781,-5.151,0.0667,119.947,0.38,27,pop
478,spotify:track:7aqtvaCgMfxCyNwlreGcrF,ZAYN,LIKE I WOULD (The Remixes),LIKE I WOULD - Troyboi Remix,210.265,False,0.00306,0.551,0.7909999999999999,0.0,0.0765,-5.4179999999999975,0.0662,112.904,0.5539999999999999,36,pop
479,spotify:track:2cvFLZPAQoGeQnIRPt2LHE,ZAYN,Mind Of Mine (Deluxe Edition),MiNd Of MiNdd,57.32,False,0.7979999999999999,0.581,0.32,0.0105,0.206,-8.807,0.0309,110.04,0.332,50,pop
480,spotify:track:0PDUDa38GO8lMxLCRc4lL1,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,202.746,True,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,124.944,0.438,77,pop
481,spotify:track:6dtWKqqdveI3YvdYJQKWWn,ZAYN,Mind Of Mine (Deluxe Edition),iT's YoU,226.653,True,0.815,0.611,0.319,0.0151,0.108,-10.743,0.0357,124.92,0.17600000000000002,60,pop
482,spotify:track:7ofgPlilLgcw6G7fd2zNpT,ZAYN,Mind Of Mine (Deluxe Edition),BeFoUr,208.92,False,0.242,0.679,0.629,0.012,0.122,-7.981,0.0318,102.005,0.18600000000000005,56,pop
483,spotify:track:48qaQk75LoWs5qgsZgbkA5,ZAYN,Mind Of Mine (Deluxe Edition),sHe,189.96,False,0.0461,0.555,0.532,0.0,0.117,-7.349,0.0765,91.245,0.6679999999999999,55,pop
484,spotify:track:0TC3wZupelwzKhuueGSGZu,ZAYN,Mind Of Mine (Deluxe Edition),dRuNk,205.786,False,0.509,0.643,0.597,9.9e-06,0.107,-8.451,0.12,119.827,0.375,56,pop
485,spotify:track:6dq1fUiJe6BiBORZtb9TxZ,ZAYN,Mind Of Mine (Deluxe Edition),INTERMISSION: fLoWer,104.24,False,0.934,0.364,0.161,0.0712,0.11,-18.356,0.0332,118.445,0.21,47,pop
486,spotify:track:6LWS6iYUZKYHNl2VwNytpo,ZAYN,Mind Of Mine (Deluxe Edition),rEaR vIeW,201.293,False,0.611,0.7190000000000001,0.614,1.4e-05,0.108,-5.354,0.0327,95.988,0.69,53,pop
487,spotify:track:7iCeaYJSEdGWeFNTAEqUzJ,ZAYN,Mind Of Mine (Deluxe Edition),wRoNg,212.746,True,0.395,0.614,0.475,1.06e-06,0.265,-8.642000000000001,0.0362,99.968,0.422,62,pop
488,spotify:track:6lvsJDZ7336YmpBzcNGhbe,ZAYN,Mind Of Mine (Deluxe Edition),fOoL fOr YoU,202.213,False,0.281,0.52,0.513,0.0,0.0976,-7.207999999999997,0.0256,77.903,0.17,67,pop
489,spotify:track:3MpdgSxThlICp5LSsZejGf,ZAYN,Mind Of Mine (Deluxe Edition),BoRdErSz,239.2,False,0.377,0.627,0.442,0.0319,0.0984,-9.048,0.134,91.008,0.328,54,pop
490,spotify:track:7xJzcq1r4F1ryMujB1Caqq,ZAYN,Mind Of Mine (Deluxe Edition),tRuTh,245.253,False,0.833,0.479,0.425,0.000834,0.0935,-12.537,0.0994,85.20299999999997,0.162,49,pop
491,spotify:track:26PFSyfXPYz6NcWbtM5Cst,ZAYN,Mind Of Mine (Deluxe Edition),lUcOzAdE,252.64,True,0.0792,0.8220000000000001,0.534,0.0,0.126,-8.234,0.0487,100.008,0.514,50,pop
492,spotify:track:7jKdgYPDj6AxVU2wk9muN1,ZAYN,Mind Of Mine (Deluxe Edition),TiO,178.693,False,0.0481,0.618,0.645,0.0,0.228,-5.2639999999999985,0.0434,97.654,0.221,60,pop
493,spotify:track:1LLIkqUK19oJXHozT5PJ3B,ZAYN,Mind Of Mine (Deluxe Edition),BLUE,224.32,False,0.925,0.222,0.184,0.000298,0.1,-13.235,0.0335,184.171,0.156,50,pop
494,spotify:track:1V7dfxBuI7pOysGAKm6w3S,ZAYN,Mind Of Mine (Deluxe Edition),BRIGHT,176.333,True,0.233,0.504,0.458,0.00278,0.0977,-9.06,0.102,118.161,0.416,49,pop
495,spotify:track:1zWMf9bVyhY5W3ZORbjNWt,ZAYN,Mind Of Mine (Deluxe Edition),LIKE I WOULD,192.133,False,0.0247,0.565,0.8320000000000001,0.0,0.26,-5.732,0.114,112.827,0.233,63,pop
496,spotify:track:4MaOXwqSgiwgngbeYePmu8,ZAYN,Mind Of Mine (Deluxe Edition),SHE DON'T LOVE ME,255.04,True,0.117,0.677,0.396,0.0,0.0888,-8.229,0.0278,102.028,0.242,51,pop
497,spotify:track:55ZcA6PazdlXjE1jO5GrzJ,Halsey,Manic,Ashley,186.187,True,0.13699999999999998,0.6629999999999999,0.531,0.0,0.146,-6.339,0.0827,125.014,0.366,73,pop
498,spotify:track:66c7n8ZXmYQQeXyNVfiArc,Halsey,Manic,clementine,234.41,False,0.885,0.5329999999999999,0.4370000000000001,0.0,0.106,-7.659,0.162,143.263,0.48,70,pop
499,spotify:track:2ufmtcIFdFpuUYBPXK5f67,Halsey,Manic,Graveyard,181.805,False,0.231,0.667,0.583,4.48e-05,0.181,-5.127000000000002,0.0747,92.043,0.187,82,pop
500,spotify:track:7lidXGPXPYLNThITAOTlkK,Halsey,Manic,You should be sad,205.473,True,0.14300000000000002,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,0.324,91,pop
501,spotify:track:6BORJ0ZazxMBpM3cWg79Id,Halsey,Manic,Forever ...,167.904,False,0.746,0.509,0.265,1.08e-06,0.198,-9.716,0.0344,70.028,0.29100000000000004,71,pop
502,spotify:track:2sOOXgEGB7nhKO8mmc1GhI,Halsey,Manic,Dominic’s Interlude,76.48,False,0.784,0.406,0.368,0.0,0.354,-6.31,0.0296,157.885,0.7070000000000001,70,pop
503,spotify:track:35FjZytt5TukIgJD86UybL,Halsey,Manic,I HATE EVERYBODY,171.015,False,0.13699999999999998,0.679,0.197,0.0,0.0887,-7.0779999999999985,0.0331,79.50399999999998,0.5589999999999999,72,pop
504,spotify:track:1OfLNb6dQ9dra1B58iT9Ex,Halsey,Manic,3am,234.858,True,0.00906,0.385,0.871,0.0,0.579,-4.604,0.0795,189.76,0.5379999999999999,74,pop
505,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Manic,Without Me,201.66,True,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,0.5329999999999999,76,pop
506,spotify:track:42SOtYBdnfj9zEdZSlAq5k,Halsey,Manic,Finally // beautiful stranger,221.095,False,0.051,0.626,0.55,0.0,0.118,-5.105,0.029,133.976,0.123,71,pop
507,spotify:track:6ZmwwHYtun94UOdFWWgdif,Halsey,Manic,Alanis’ Interlude,161.155,True,0.00947,0.705,0.89,0.0,0.14,-4.356,0.0555,94.013,0.45,69,pop
508,spotify:track:1H3Okhf16ttAICZF7zgDko,Halsey,Manic,killing boys,143.364,True,0.243,0.685,0.898,0.000103,0.377,-5.796,0.18600000000000005,139.993,0.684,71,pop
509,spotify:track:1ZoQVu9XBssJBdeKMgF2eV,Halsey,Manic,SUGA's Interlude,138.204,False,0.0864,0.55,0.732,0.0,0.0425,-6.88,0.105,153.836,0.246,69,pop
510,spotify:track:3jgHKbpswygyOMipFz06RQ,Halsey,Manic,More,153.089,False,0.635,0.399,0.224,0.0,0.0836,-11.19,0.119,170.795,0.172,70,pop
511,spotify:track:2Mfv5HaqnI18Q9JRv9hqnn,Halsey,Manic,Still Learning,211.784,False,0.0396,0.708,0.6609999999999999,0.000244,0.113,-6.5429999999999975,0.0546,102.046,0.317,79,pop
512,spotify:track:1ed6Wdjk7gkxI2lIYjAoJ2,Halsey,Manic,929,174.806,True,0.935,0.642,0.317,0.0,0.207,-9.325,0.155,150.15200000000004,0.617,71,pop
513,spotify:track:7gBHiMoHNnPCqt1YR7sM2P,Halsey,hopeless fountain kingdom (Deluxe),The Prologue,107.684,False,0.525,0.495,0.463,1.4800000000000002e-05,0.102,-10.54,0.0374,38.017,0.13699999999999998,47,pop
514,spotify:track:5EBvHC0SGFJDenBJafqOX4,Halsey,hopeless fountain kingdom (Deluxe),100 Letters,209.98,False,0.155,0.745,0.713,0.0,0.0653,-5.129,0.0896,110.052,0.376,56,pop
515,spotify:track:2WQn7Yvs728KZmmY6tgWqH,Halsey,hopeless fountain kingdom (Deluxe),Eyes Closed,202.438,False,0.0179,0.581,0.684,1.93e-05,0.0849,-4.962,0.0429,129.966,0.0397,62,pop
516,spotify:track:2zRiYzBzeabQQ16BK3c6jk,Halsey,hopeless fountain kingdom (Deluxe),Heaven In Hiding,207.173,True,0.0957,0.55,0.8740000000000001,0.0,0.0618,-3.954,0.136,117.926,0.476,61,pop
517,spotify:track:2Te14aSrBgFj1CE2sBBVMX,Halsey,hopeless fountain kingdom (Deluxe),Alone,205.66,False,0.0184,0.602,0.7240000000000001,0.0,0.606,-3.469,0.0352,100.064,0.451,60,pop
518,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,Halsey,hopeless fountain kingdom (Deluxe),Now Or Never,214.801,False,0.107,0.67,0.585,1.11e-06,0.131,-4.8610000000000015,0.0354,110.03,0.447,70,pop
519,spotify:track:44n97yHySt0Z9rqPaXgjCK,Halsey,hopeless fountain kingdom (Deluxe),Sorry,220.54,False,0.913,0.513,0.25,0.0,0.117,-9.376,0.0367,74.10300000000002,0.35100000000000003,75,pop
