artist,album,name,explicit,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre,duration_s
Kanye West,808s & Heartbreak,Heartless,0,10,0,4,0.0515,0.79,0.647,0.0,0.248,-5.983,0.136,87.999,0.654,9,hiphop,211.0
Kanye West,808s & Heartbreak,Amazing,0,8,1,4,0.21600000000000003,0.588,0.5539999999999999,0.11800000000000001,0.0619,-8.406,0.0545,146.13299999999998,0.496,6,hiphop,238.333
Kanye West,808s & Heartbreak,Love Lockdown,0,1,0,4,0.0542,0.76,0.524,0.5,0.11199999999999999,-7.67,0.0323,119.603,0.11199999999999999,8,hiphop,270.306
Kanye West,808s & Heartbreak,Paranoid,0,6,1,4,0.114,0.5870000000000001,0.611,9.83e-05,0.0765,-7.4079999999999995,0.106,114.991,0.46399999999999997,5,hiphop,277.906
Kanye West,808s & Heartbreak,RoboCop,0,5,0,4,0.157,0.698,0.447,0.00564,0.405,-8.04,0.102,133.776,0.40700000000000003,5,hiphop,274.36
Kanye West,808s & Heartbreak,Street Lights,0,6,1,4,0.0287,0.644,0.48700000000000004,0.0166,0.20600000000000002,-9.654,0.034,125.52799999999999,0.467,5,hiphop,189.90599999999998
Kanye West,808s & Heartbreak,Bad News,0,9,1,4,0.0288,0.7490000000000001,0.436,0.201,0.114,-11.99,0.0393,106.171,0.16699999999999998,4,hiphop,238.773
Kanye West,808s & Heartbreak,See You In My Nightmares,0,7,0,4,0.0626,0.6759999999999999,0.43200000000000005,0.0,0.10300000000000001,-8.035,0.0339,124.59700000000001,0.156,4,hiphop,258.12
Kanye West,808s & Heartbreak,Coldest Winter,0,0,1,4,0.171,0.7609999999999999,0.516,3.21e-06,0.265,-10.229,0.044000000000000004,133.999,0.562,3,hiphop,164.333
Kanye West,808s & Heartbreak,Pinocchio Story - Freestyle / Live From Singapore,0,10,0,4,0.95,0.341,0.281,0.0,0.948,-13.204,0.0501,74.997,0.306,2,hiphop,361.6
Kanye West,Graduation (French Limited Version),Good Morning,1,0,1,4,0.0711,0.58,0.618,0.00011899999999999999,0.146,-5.457000000000001,0.127,169.71400000000003,0.5429999999999999,21,hiphop,195.2
Kanye West,Graduation (French Limited Version),Champion,1,6,1,4,0.00303,0.669,0.5,0.0,0.687,-8.315,0.27,102.09100000000001,0.777,18,hiphop,167.50599999999997
Kanye West,Graduation (French Limited Version),Stronger,1,10,0,4,0.0052899999999999996,0.631,0.72,0.0,0.37200000000000005,-7.854,0.13,103.98700000000001,0.478,37,hiphop,311.94599999999997
Kanye West,Graduation (French Limited Version),I Wonder,1,0,1,4,0.139,0.684,0.46299999999999997,0.000394,0.385,-8.665,0.0424,95.679,0.11,18,hiphop,243.426
Kanye West,Graduation (French Limited Version),Good Life,1,10,0,4,0.0022600000000000003,0.37799999999999995,0.722,0.0,0.518,-8.117,0.344,169.275,0.516,20,hiphop,207.013
Kanye West,Graduation (French Limited Version),Can't Tell Me Nothing,1,5,0,4,0.0126,0.467,0.623,0.0,0.675,-6.166,0.0506,79.506,0.0978,22,hiphop,271.6
Kanye West,Graduation (French Limited Version),Barry Bonds,1,1,1,4,0.0387,0.631,0.637,0.0,0.282,-6.175,0.308,82.995,0.735,13,hiphop,204.333
Kanye West,Graduation (French Limited Version),Drunk and Hot Girls,1,10,0,3,0.0595,0.659,0.45399999999999996,3.92e-06,0.134,-7.317,0.0308,82.76700000000001,0.293,13,hiphop,313.226
Kanye West,Graduation (French Limited Version),Flashing Lights,1,6,0,4,0.0328,0.637,0.624,0.0,0.33799999999999997,-7.5920000000000005,0.0394,90.493,0.455,31,hiphop,237.50599999999997
Kanye West,Graduation (French Limited Version),Everything I Am,1,8,1,4,0.424,0.601,0.629,4.24e-06,0.14,-6.947,0.28800000000000003,80.493,0.752,18,hiphop,227.773
Kanye West,Graduation (French Limited Version),The Glory,1,6,1,4,0.0572,0.39899999999999997,0.6459999999999999,0.0,0.128,-7.269,0.29100000000000004,82.762,0.677,15,hiphop,212.826
Kanye West,Graduation (French Limited Version),Homecoming,1,10,0,4,0.353,0.682,0.7440000000000001,0.0,0.12,-7.067,0.172,87.009,0.915,26,hiphop,203.50599999999997
Kanye West,Graduation (French Limited Version),Big Brother,1,11,0,4,0.17,0.456,0.7290000000000001,0.0,0.07200000000000001,-6.751,0.23600000000000002,81.502,0.309,14,hiphop,287.413
Kanye West,Graduation (French Limited Version),Stronger - A-Trak Remix,0,1,1,4,0.00405,0.73,0.797,0.00049,0.0723,-4.981,0.11900000000000001,126.0,0.382,10,hiphop,276.14599999999996
Kanye West,Graduation (French Limited Version),Stronger - AD Remix Main,0,3,0,4,0.00677,0.721,0.91,0.0166,0.0754,-5.439,0.0336,124.009,0.73,9,hiphop,285.88
Khalid,Free Spirit,Intro,0,0,1,4,0.308,0.213,0.414,0.0257,0.0912,-9.725,0.0339,79.556,0.0553,61,hiphop,213.253
Khalid,Free Spirit,Bad Luck,0,1,0,4,0.27699999999999997,0.43200000000000005,0.52,0.371,0.138,-5.515,0.0548,164.047,0.303,68,hiphop,231.653
Khalid,Free Spirit,My Bad,0,0,0,4,0.547,0.5770000000000001,0.578,0.59,0.264,-9.146,0.0906,84.965,0.36700000000000005,65,hiphop,163.97299999999998
Khalid,Free Spirit,Better,0,0,0,4,0.0503,0.6920000000000001,0.552,0.165,0.136,-9.543,0.0497,98.02799999999999,0.15,67,hiphop,229.4
Khalid,Free Spirit,Talk,0,0,1,4,0.051,0.9009999999999999,0.4,0.0,0.0599,-8.575,0.126,135.984,0.34600000000000003,79,hiphop,197.57299999999998
Khalid,Free Spirit,Right Back,0,5,0,4,0.0649,0.789,0.42700000000000005,3.6200000000000006e-05,0.171,-9.918,0.308,97.03200000000001,0.605,68,hiphop,215.226
Khalid,Free Spirit,Don't Pretend,0,11,1,4,0.258,0.6970000000000001,0.551,0.00551,0.124,-8.833,0.0815,89.0,0.21899999999999997,66,hiphop,165.84
Khalid,Free Spirit,Paradise,0,11,1,4,0.20600000000000002,0.581,0.452,0.00329,0.0881,-9.558,0.15,75.046,0.523,65,hiphop,173.653
Khalid,Free Spirit,Hundred,0,6,0,4,0.0521,0.772,0.483,0.000375,0.377,-10.06,0.0564,120.005,0.479,66,hiphop,277.08
Khalid,Free Spirit,Outta My Head,0,0,1,4,0.0174,0.7290000000000001,0.545,0.00027400000000000005,0.369,-7.818,0.0316,103.012,0.514,73,hiphop,177.06599999999997
Khalid,Free Spirit,Free Spirit,0,2,0,4,0.308,0.627,0.446,0.0007700000000000001,0.111,-9.477,0.0332,139.994,0.11,74,hiphop,182.08
Khalid,Free Spirit,Twenty One,0,9,1,4,0.212,0.7759999999999999,0.445,0.00409,0.124,-8.574,0.0371,109.98100000000001,0.405,65,hiphop,184.2
Khalid,Free Spirit,Bluffin',0,0,1,3,0.354,0.529,0.314,0.000436,0.102,-10.323,0.0461,129.664,0.28800000000000003,63,hiphop,199.24
Khalid,Free Spirit,Self,0,1,0,4,0.44,0.618,0.693,0.759,0.10099999999999999,-7.888999999999999,0.33299999999999996,143.98,0.439,60,hiphop,229.96
Khalid,Free Spirit,Alive,0,11,1,4,0.8320000000000001,0.386,0.406,0.0597,0.171,-10.419,0.0425,78.616,0.205,64,hiphop,177.41299999999998
Khalid,Free Spirit,Heaven,0,8,1,4,0.613,0.42,0.479,0.6629999999999999,0.0679,-8.881,0.0374,116.98899999999999,0.11,63,hiphop,213.02599999999998
Khalid,Free Spirit,Saturday Nights,0,10,1,4,0.634,0.574,0.37,9.379999999999999e-05,0.0986,-10.802999999999999,0.0841,83.162,0.354,68,hiphop,211.62599999999998
Khalid,Suncity,9.13,0,2,1,3,0.975,0.289,0.451,0.9420000000000001,0.222,-15.013,0.0538,131.72,0.59,50,hiphop,55.72
Khalid,Suncity,Vertigo,0,4,0,4,0.552,0.48700000000000004,0.45799999999999996,0.0257,0.11699999999999999,-7.761,0.0371,115.98899999999999,0.207,65,hiphop,270.413
Khalid,Suncity,Saturday Nights,0,10,1,4,0.635,0.54,0.439,1.93e-05,0.0993,-8.591000000000001,0.115,167.908,0.371,69,hiphop,209.546
Khalid,Suncity,Salem's Interlude,1,7,0,4,0.963,0.479,0.485,0.6579999999999999,0.152,-12.302,0.162,80.933,0.457,50,hiphop,81.93299999999999
Khalid,Suncity,Motion,0,0,1,4,0.0982,0.5539999999999999,0.61,0.0812,0.561,-7.229,0.0804,80.94800000000001,0.49700000000000005,65,hiphop,235.88
Khalid,Suncity,Better,0,0,0,4,0.102,0.695,0.586,0.317,0.113,-10.315,0.0658,98.035,0.11199999999999999,63,hiphop,229.32
Khalid,Suncity,Suncity,0,7,0,4,0.0998,0.6940000000000001,0.63,0.0006349999999999999,0.12,-6.84,0.162,90.045,0.341,69,hiphop,189.493
Khalid,American Teen,American Teen,0,0,1,4,0.0683,0.6579999999999999,0.623,0.0,0.321,-6.934,0.0398,100.436,0.207,70,hiphop,250.74599999999998
Khalid,American Teen,Young Dumb & Broke,0,1,1,4,0.19899999999999998,0.7979999999999999,0.539,1.66e-05,0.165,-6.351,0.0421,136.94899999999998,0.39399999999999996,81,hiphop,202.546
Khalid,American Teen,Location,0,1,0,4,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.326,80,hiphop,219.08
Khalid,American Teen,Another Sad Love Song,0,5,0,4,0.41200000000000003,0.8340000000000001,0.47200000000000003,6.759999999999999e-05,0.0836,-7.777,0.0873,107.014,0.517,70,hiphop,244.74599999999998
Khalid,American Teen,Saved,0,10,0,4,0.18899999999999997,0.7390000000000001,0.44799999999999995,0.0,0.11800000000000001,-10.28,0.138,81.044,0.5529999999999999,74,hiphop,206.533
Khalid,American Teen,Coaster,0,8,1,4,0.935,0.441,0.21899999999999997,0.0,0.115,-14.585999999999999,0.0419,94.021,0.244,75,hiphop,199.12
Khalid,American Teen,8TEEN,0,1,1,4,0.225,0.83,0.585,0.00209,0.0576,-5.8020000000000005,0.0366,105.03,0.642,78,hiphop,228.6
Khalid,American Teen,Let's Go,1,9,1,4,0.5720000000000001,0.78,0.371,0.0,0.247,-6.705,0.0559,108.00299999999999,0.43,63,hiphop,204.546
Khalid,American Teen,Hopeless,0,7,1,4,0.643,0.785,0.7020000000000001,0.0,0.175,-4.5169999999999995,0.0464,116.021,0.569,62,hiphop,167.64
Khalid,American Teen,Cold Blooded,0,9,0,4,0.777,0.71,0.405,0.00016299999999999998,0.111,-10.864,0.0519,103.04,0.402,62,hiphop,207.96
Khalid,American Teen,Winter,0,1,1,4,0.10099999999999999,0.6779999999999999,0.575,9.38e-06,0.11599999999999999,-7.086,0.12300000000000001,100.007,0.36700000000000005,63,hiphop,241.86599999999999
Khalid,American Teen,Therapy,0,9,0,4,0.8909999999999999,0.7070000000000001,0.484,0.00344,0.256,-6.579,0.0481,92.988,0.43,64,hiphop,257.959
Khalid,American Teen,Keep Me,0,2,0,4,0.368,0.778,0.574,0.0,0.126,-7.775,0.0327,112.04799999999999,0.6629999999999999,62,hiphop,276.226
Khalid,American Teen,Shot Down,0,6,1,4,0.893,0.767,0.512,0.000223,0.10300000000000001,-6.777,0.0591,123.921,0.489,68,hiphop,207.106
Khalid,American Teen,Angels,0,6,0,4,0.9590000000000001,0.47200000000000003,0.265,0.000499,0.1,-10.059,0.0356,111.55799999999999,0.204,65,hiphop,170.68
Ed Sheeran,Free Spirit,Beautiful People,0,5,0,4,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,92.977,0.5479999999999999,80,pop,197.86599999999999
Ed Sheeran,Free Spirit,South of the Border,0,9,0,4,0.14800000000000002,0.857,0.621,0.0,0.0865,-6.376,0.0824,97.986,0.6679999999999999,86,pop,204.46599999999998
Ed Sheeran,Free Spirit,Cross Me,1,4,1,4,0.214,0.746,0.787,0.0,0.0669,-6.372999999999999,0.12,95.005,0.607,69,pop,206.18599999999998
Ed Sheeran,Free Spirit,Take Me Back to London,0,8,0,4,0.21899999999999997,0.885,0.762,0.0,0.162,-5.513,0.21600000000000003,138.059,0.605,74,pop,189.733
Ed Sheeran,Free Spirit,Best Part of Me,0,2,1,4,0.762,0.565,0.242,9.3e-06,0.285,-8.367,0.0318,81.657,0.237,71,pop,243.266
Ed Sheeran,Free Spirit,I Don't Care,0,6,1,4,0.0912,0.7979999999999999,0.675,0.0,0.0894,-5.041,0.0442,101.956,0.8420000000000001,82,pop,219.946
Ed Sheeran,Free Spirit,Antisocial,0,5,0,4,0.133,0.715,0.823,0.0,0.361,-5.313,0.0495,151.95600000000002,0.91,73,pop,161.746
Ed Sheeran,Free Spirit,Remember The Name,1,11,0,4,0.135,0.852,0.6659999999999999,0.0,0.7979999999999999,-6.922999999999999,0.184,91.046,0.726,74,pop,207.76
Ed Sheeran,Free Spirit,Feels,0,2,1,4,0.11199999999999999,0.665,0.68,0.0,0.096,-4.899,0.29,91.67,0.69,66,pop,150.786
Ed Sheeran,Free Spirit,Put It All on Me,0,7,1,4,0.253,0.627,0.594,0.0,0.373,-8.306000000000001,0.0478,101.008,0.389,68,pop,197.093
Ed Sheeran,Free Spirit,Nothing On You,0,10,0,4,0.33299999999999996,0.747,0.649,0.0,0.172,-6.218,0.21899999999999997,88.01100000000001,0.84,70,pop,200.733
Ed Sheeran,Free Spirit,I Don't Want Your Money,0,8,0,4,0.314,0.469,0.631,0.0,0.14,-6.569,0.0853,91.41799999999999,0.763,67,pop,204.50599999999997
Ed Sheeran,Free Spirit,1000 Nights,0,8,1,4,0.467,0.778,0.59,0.0,0.0902,-5.547999999999999,0.27,97.995,0.515,67,pop,212.30599999999998
Ed Sheeran,Free Spirit,Way To Break My Heart,0,1,0,4,0.11,0.726,0.731,3.21e-06,0.0928,-6.303999999999999,0.159,170.125,0.43,62,pop,190.293
Ed Sheeran,Free Spirit,BLOW,0,1,1,4,0.000245,0.631,0.7959999999999999,0.0115,0.38,-5.35,0.0401,92.469,0.596,65,pop,209.12
Ed Sheeran,Suncity,Eraser,0,8,0,4,0.086,0.64,0.812,0.0,0.0509,-5.647,0.0834,86.01299999999999,0.914,64,pop,227.426
Ed Sheeran,Suncity,Castle on the Hill,0,2,1,4,0.0232,0.461,0.8340000000000001,1.1400000000000001e-05,0.14,-4.868,0.0989,135.007,0.47100000000000003,77,pop,261.153
Ed Sheeran,Suncity,Dive,0,4,1,3,0.355,0.7609999999999999,0.386,0.0,0.0953,-6.1579999999999995,0.0399,134.94299999999998,0.526,75,pop,238.44
Ed Sheeran,Suncity,Shape of You,0,1,0,4,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,95.977,0.9309999999999999,84,pop,233.71200000000002
Ed Sheeran,Suncity,Perfect,0,8,1,3,0.163,0.599,0.44799999999999995,0.0,0.106,-6.312,0.0232,95.05,0.168,85,pop,263.4
Ed Sheeran,Suncity,Galway Girl,0,9,1,4,0.0735,0.624,0.8759999999999999,0.0,0.327,-3.3739999999999997,0.1,99.943,0.7809999999999999,78,pop,170.826
Ed Sheeran,Suncity,Happier,0,0,1,4,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,0.23600000000000002,81,pop,207.52
Ed Sheeran,Suncity,New Man,0,7,1,4,0.0559,0.78,0.745,0.0,0.0595,-3.97,0.145,94.02600000000001,0.862,68,pop,189.28
Ed Sheeran,Suncity,Hearts Don't Break Around Here,0,7,1,3,0.7190000000000001,0.604,0.366,0.0,0.162,-7.881,0.0267,105.177,0.18100000000000002,68,pop,248.41299999999998
Ed Sheeran,Suncity,What Do I Know?,0,1,0,4,0.251,0.838,0.49200000000000005,0.0,0.262,-5.69,0.038,115.09200000000001,0.895,70,pop,237.333
Ed Sheeran,Suncity,How Would You Feel,0,9,1,4,0.424,0.617,0.439,0.0,0.127,-5.63,0.0269,139.97899999999998,0.242,69,pop,280.533
Ed Sheeran,Suncity,Supermarket Flowers,0,6,1,4,0.914,0.589,0.242,0.0,0.0887,-10.517000000000001,0.0442,89.749,0.257,77,pop,221.106
Ed Sheeran,Suncity,Barcelona,0,1,1,4,0.44799999999999995,0.747,0.76,0.0,0.153,-4.294,0.187,99.975,0.682,68,pop,191.146
Ed Sheeran,Suncity,Bibia Be Ye Ye,0,7,1,4,0.52,0.738,0.677,0.0,0.133,-5.121,0.0824,127.06700000000001,0.882,66,pop,176.74599999999998
Ed Sheeran,Suncity,Nancy Mulligan,0,7,1,4,0.11699999999999999,0.68,0.852,0.0,0.0866,-4.35,0.0349,101.993,0.858,67,pop,179.78599999999997
Ed Sheeran,Suncity,Save Myself,0,10,1,4,0.85,0.552,0.29,0.0,0.22699999999999998,-5.617000000000001,0.0448,78.842,0.48100000000000004,68,pop,247.106
Ed Sheeran,American Teen,"You Need Me, I Don't Need You",1,1,1,4,0.6920000000000001,0.6890000000000001,0.563,0.0,0.0579,-5.539,0.275,129.517,0.8190000000000001,45,pop,245.04
Ed Sheeran,American Teen,So,0,10,1,4,0.853,0.521,0.133,0.0,0.35,-10.599,0.0431,140.077,0.391,48,pop,268.76
Ed Sheeran,American Teen,Be Like You,0,11,1,4,0.715,0.6709999999999999,0.38799999999999996,0.0,0.192,-6.516,0.0762,105.869,0.59,46,pop,218.373
Ed Sheeran,American Teen,The City,0,8,1,4,0.74,0.6890000000000001,0.369,0.0,0.122,-7.183,0.35700000000000004,102.565,0.701,43,pop,266.28
Ed Sheeran,American Teen,Sunburn,0,7,1,5,0.8420000000000001,0.5329999999999999,0.17,5.03e-06,0.113,-11.342,0.0668,116.852,0.33,46,pop,266.053
Ed Sheeran,American Teen,Let It Out,0,8,1,4,0.645,0.731,0.603,0.011000000000000001,0.147,-7.656000000000001,0.0378,96.973,0.619,45,pop,231.546
Ed Sheeran,American Teen,Homeless,0,9,1,4,0.519,0.754,0.636,0.0,0.10800000000000001,-7.129,0.193,90.001,0.875,43,pop,210.74599999999998
Ed Sheeran,American Teen,Little Bird,0,8,1,4,0.569,0.826,0.485,0.0,0.107,-7.4239999999999995,0.0354,104.01100000000001,0.278,46,pop,226.06599999999997
Ed Sheeran,American Teen,Sofa,0,2,1,4,0.14,0.6459999999999999,0.65,9.65e-06,0.0999,-6.4910000000000005,0.0278,100.05,0.52,43,pop,199.13299999999998
Ed Sheeran,American Teen,One Night,0,6,0,4,0.379,0.7809999999999999,0.836,0.0,0.289,-5.496,0.0658,94.98899999999999,0.636,43,pop,206.44
Ed Sheeran,American Teen,Firefly,0,4,1,4,0.8859999999999999,0.602,0.31,0.00014199999999999998,0.105,-11.469000000000001,0.0373,159.917,0.36,48,pop,254.99900000000002
Ed Sheeran,American Teen,The City - Live at Sticky Studios; Loose Change EP,0,4,0,4,0.507,0.7120000000000001,0.569,0.0,0.41200000000000003,-6.032,0.204,105.03200000000001,0.8370000000000001,38,pop,306.32
Ed Sheeran,American Teen,Firefly - Bravado Dubstep Remix,0,9,1,4,0.28,0.629,0.6629999999999999,0.711,0.0811,-10.515999999999998,0.0283,139.982,0.49,37,pop,269.186
Ed Sheeran,American Teen,Fall,0,4,1,4,0.632,0.5589999999999999,0.28300000000000003,0.0012699999999999999,0.126,-9.827,0.0323,82.552,0.188,47,pop,163.27200000000002
Ed Sheeran,American Teen,Fire Alarms,0,3,1,4,0.772,0.602,0.28600000000000003,0.0,0.162,-9.886000000000001,0.0296,102.009,0.379,43,pop,144.013
Ed Sheeran,American Teen,Where We Land,0,11,1,4,0.838,0.68,0.248,4.86e-06,0.0907,-11.592,0.031,119.944,0.275,44,pop,183.0
Ed Sheeran,American Teen,Cold Coffee,0,6,1,4,0.45299999999999996,0.544,0.529,0.0,0.131,-6.752999999999999,0.0256,92.936,0.40299999999999997,53,pop,254.226
Ed Sheeran,American Teen,She,0,9,1,3,0.8109999999999999,0.573,0.344,0.0,0.13,-10.91,0.0361,157.783,0.377,49,pop,244.653
Ed Sheeran,American Teen,The A Team - Live at the Bedford,0,9,1,4,0.728,0.402,0.33899999999999997,0.0,0.833,-9.574,0.0498,83.194,0.496,40,pop,322.933
Ed Sheeran,American Teen,Homeless - Live at the Bedford,0,9,1,4,0.62,0.601,0.879,0.0,0.46399999999999997,-5.215,0.0945,99.37700000000001,0.713,37,pop,225.013
Ed Sheeran,American Teen,The City - Live at the Bedford,0,7,1,4,0.545,0.602,0.8,0.0,0.6559999999999999,-5.91,0.0734,109.921,0.81,36,pop,307.76
Ed Sheeran,American Teen,Fall - Live at the Bedford,0,4,1,4,0.807,0.494,0.0964,7.13e-05,0.9359999999999999,-16.691,0.0532,86.676,0.39299999999999996,37,pop,151.173
Ed Sheeran,American Teen,Wake Me Up - Live at the Bedford,0,9,1,4,0.792,0.616,0.141,0.0,0.897,-17.160999999999998,0.532,107.874,0.361,38,pop,300.68
Ed Sheeran,American Teen,"You Need Me, I Don't Need You - Live at the Bedford",0,0,1,4,0.48,0.506,0.9109999999999999,0.0,0.696,-4.779,0.23,105.475,0.7809999999999999,39,pop,590.3330000000001
Ed Sheeran,American Teen,Lately,0,4,0,4,0.0928,0.718,0.82,0.0,0.391,-5.5520000000000005,0.10300000000000001,90.01299999999999,0.32899999999999996,38,pop,271.33299999999997
Ed Sheeran,American Teen,You,0,1,0,4,0.386,0.799,0.532,0.00016999999999999999,0.0978,-9.472000000000001,0.0707,100.03200000000001,0.18899999999999997,37,pop,201.58599999999998
Ed Sheeran,American Teen,Family,0,9,0,4,0.515,0.47600000000000003,0.7040000000000001,0.0,0.094,-5.4110000000000005,0.278,140.39600000000002,0.297,37,pop,254.90599999999998
Ed Sheeran,American Teen,Radio,0,6,0,4,0.214,0.693,0.833,0.0,0.11699999999999999,-5.4079999999999995,0.263,99.90100000000001,0.759,37,pop,222.653
Ed Sheeran,American Teen,Little Lady,0,9,1,4,0.731,0.43700000000000006,0.5,0.0,0.157,-7.103,0.105,85.29299999999999,0.43700000000000006,39,pop,328.653
Ed Sheeran,American Teen,Drown Me Out - + Ghetts,1,11,0,4,0.0282,0.511,0.91,0.0,0.127,-6.186,0.11599999999999999,140.14700000000002,0.426,36,pop,261.44
Ed Sheeran,American Teen,Nightmares,0,9,1,4,0.10099999999999999,0.855,0.6779999999999999,0.00232,0.0964,-6.864,0.052000000000000005,120.012,0.429,37,pop,243.0
Ed Sheeran,American Teen,Goodbye to You,0,1,1,4,0.267,0.64,0.664,0.0,0.32899999999999996,-7.812,0.152,140.007,0.275,37,pop,330.2
Ed Sheeran,No.6 Collaborations Project,One,0,2,1,4,0.877,0.46399999999999997,0.321,0.0,0.0789,-11.12,0.0418,93.52799999999999,0.306,65,pop,252.76
Ed Sheeran,No.6 Collaborations Project,I'm a Mess,0,3,1,4,0.556,0.6970000000000001,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,67,pop,244.57299999999998
Ed Sheeran,No.6 Collaborations Project,Sing,0,8,0,4,0.304,0.818,0.67,1.22e-06,0.0601,-4.4510000000000005,0.0472,119.988,0.9390000000000001,69,pop,235.382
Ed Sheeran,No.6 Collaborations Project,Don't,0,1,1,4,0.0113,0.8059999999999999,0.608,0.0,0.635,-7.007999999999999,0.0659,95.04899999999999,0.8490000000000001,72,pop,219.84
Ed Sheeran,No.6 Collaborations Project,Nina,0,6,0,4,0.175,0.7909999999999999,0.669,0.0,0.33,-7.189,0.146,92.01299999999999,0.809,58,pop,225.533
Ed Sheeran,No.6 Collaborations Project,Photograph,0,4,1,4,0.607,0.614,0.379,0.00046399999999999995,0.0986,-10.48,0.0476,107.98899999999999,0.201,83,pop,258.986
Ed Sheeran,No.6 Collaborations Project,Bloodstream,0,3,0,4,0.529,0.66,0.316,0.000294,0.10400000000000001,-11.567,0.0364,91.20700000000001,0.5429999999999999,67,pop,300.253
Ed Sheeran,No.6 Collaborations Project,Tenerife Sea,0,8,1,4,0.6970000000000001,0.53,0.34600000000000003,1.07e-05,0.105,-10.497,0.0376,121.876,0.359,69,pop,241.34599999999998
Ed Sheeran,No.6 Collaborations Project,Runaway,0,8,0,4,0.024,0.767,0.449,0.000299,0.151,-7.1579999999999995,0.0364,95.03,0.9079999999999999,59,pop,205.13299999999998
Ed Sheeran,No.6 Collaborations Project,The Man,0,11,0,4,0.5760000000000001,0.759,0.725,0.0,0.0771,-7.006,0.158,87.46700000000001,0.619,56,pop,250.426
Ed Sheeran,No.6 Collaborations Project,Thinking out Loud,0,2,1,4,0.474,0.7809999999999999,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591,82,pop,281.56
Ed Sheeran,No.6 Collaborations Project,Afire Love,0,5,1,4,0.46399999999999997,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.33299999999999996,61,pop,314.28
Ed Sheeran,No.6 Collaborations Project,Take It Back,0,5,1,4,0.318,0.754,0.613,0.0,0.335,-6.3420000000000005,0.22899999999999998,113.196,0.904,56,pop,208.4
Ed Sheeran,No.6 Collaborations Project,Shirtsleeves,0,2,1,4,0.319,0.752,0.76,0.0,0.335,-5.34,0.0341,107.03399999999999,0.752,55,pop,190.226
Ed Sheeran,No.6 Collaborations Project,Even My Dad Does Sometimes,0,2,1,3,0.7559999999999999,0.58,0.318,0.000171,0.11699999999999999,-8.926,0.0279,129.757,0.295,57,pop,228.533
Ed Sheeran,No.6 Collaborations Project,I See Fire,0,6,1,4,0.638,0.6409999999999999,0.17600000000000002,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,22,pop,299.14599999999996
Ed Sheeran,x (Deluxe Edition),Let It Out,0,8,1,4,0.645,0.731,0.603,0.011000000000000001,0.147,-7.656000000000001,0.0378,96.973,0.619,44,pop,231.546
Ed Sheeran,x (Deluxe Edition),Homeless,0,9,1,4,0.519,0.754,0.636,0.0,0.10800000000000001,-7.129,0.193,90.001,0.875,42,pop,210.74599999999998
Ed Sheeran,x (Deluxe Edition),Little Bird,0,8,1,4,0.569,0.826,0.485,0.0,0.107,-7.4239999999999995,0.0354,104.01100000000001,0.278,44,pop,226.06599999999997
Ed Sheeran,x (Deluxe Edition),Sofa,0,2,1,4,0.14,0.6459999999999999,0.65,9.65e-06,0.0999,-6.4910000000000005,0.0278,100.05,0.52,42,pop,199.13299999999998
Ed Sheeran,x (Deluxe Edition),One Night,0,6,0,4,0.379,0.7809999999999999,0.836,0.0,0.289,-5.496,0.0658,94.98899999999999,0.636,45,pop,206.44
Ed Sheeran,x (Deluxe Edition),Firefly,0,4,1,4,0.8859999999999999,0.602,0.31,0.00014199999999999998,0.105,-11.469000000000001,0.0373,159.917,0.36,46,pop,254.99900000000002
Ed Sheeran,x (Deluxe Edition),The City - Live at Sticky Studios; Loose Change EP,0,4,0,4,0.507,0.7120000000000001,0.569,0.0,0.41200000000000003,-6.032,0.204,105.03200000000001,0.8370000000000001,38,pop,306.32
Ed Sheeran,x (Deluxe Edition),Firefly - Bravado Dubstep Remix,0,9,1,4,0.28,0.629,0.6629999999999999,0.711,0.0811,-10.515999999999998,0.0283,139.982,0.49,36,pop,269.186
Ed Sheeran,x (Wembley Edition),The A Team,0,9,1,4,0.669,0.642,0.289,0.0,0.18,-9.918,0.0367,84.99600000000001,0.40700000000000003,25,pop,258.373
Ed Sheeran,x (Wembley Edition),Drunk,0,7,1,4,0.419,0.733,0.652,2.37e-06,0.521,-9.101,0.0696,99.99799999999999,0.45899999999999996,18,pop,200.093
Ed Sheeran,x (Wembley Edition),U.N.I.,0,6,1,4,0.32299999999999995,0.42200000000000004,0.405,0.0,0.15,-11.126,0.10099999999999999,74.13,0.578,17,pop,228.6
Ed Sheeran,x (Wembley Edition),Grade 8,0,0,0,4,0.0446,0.74,0.807,4.02e-05,0.0538,-9.976,0.0363,101.042,0.7809999999999999,16,pop,179.88
Ed Sheeran,x (Wembley Edition),Wake Me Up,0,9,1,1,0.902,0.616,0.209,0.0,0.139,-13.43,0.406,86.891,0.336,15,pop,229.613
